,title,name,catogery,size,region,price,second_feature,third_feature,other
1814,莲溪八村 2室1厅 4000元,莲溪八村,2室1厅,71平米,北蔡租房,4000,高楼层(共7层),中楼层(共6层),中楼层(共6层)
1815,牡丹逸庭 2室2厅 2200元,牡丹逸庭,2室2厅,76平米,泗泾租房,2200,高楼层(共18层),1987年建板楼,1987年建板楼
1816,浦江丽都 2室2厅 3000元,浦江丽都,2室2厅,73平米,浦江租房,3000,低楼层(共14层),高楼层(共6层),高楼层(共6层)
1817,上海康城 3室2厅 5500元,上海康城,3室2厅,140平米,莘庄租房,5500,中楼层(共13层),1994年建板楼,1994年建板楼
1818,银都新村(8至10区) 2室1厅 3600元,银都新村(8至10区),2室1厅,62平米,颛桥租房,3600,高楼层(共6层),中楼层(共5层),中楼层(共5层)
1819,东方城市花园(一期) 2室2厅 10000元,东方城市花园(一期),2室2厅,105平米,塘桥租房,10000,低楼层(共11层),2010年建板楼,2010年建板楼
1820,东方城市花园(二期) 2室2厅 9500元,东方城市花园(二期),2室2厅,121平米,塘桥租房,9500,中楼层(共24层),中楼层(共28层),中楼层(共28层)
1821,丰庄十四街坊 2室1厅 4500元,丰庄十四街坊,2室1厅,71平米,丰庄租房,4500,低楼层(共6层),2004年建板楼,2004年建板楼
1822,鎏园 3室2厅 6000元,鎏园,3室2厅,124平米,淞南租房,6000,中楼层(共8层),低楼层(共7层),低楼层(共7层)
1823,天池一村 2室1厅 3900元,天池一村,2室1厅,53平米,北蔡租房,3900,中楼层(共6层),1994年建板楼,1994年建板楼
1824,宝华城市花园 3室2厅 10700元,宝华城市花园,3室2厅,122平米,凉城租房,10700,中楼层(共26层),高楼层(共28层),高楼层(共28层)
1825,新凯家园 1室1厅 2800元,新凯家园,1室1厅,53平米,泗泾租房,2800,高楼层(共11层),2007年建板楼,2007年建板楼
1826,祥和名邸(公寓) 5室2厅 12000元,祥和名邸(公寓),5室2厅,171平米,长征租房,12000,高楼层(共16层),中楼层(共25层),中楼层(共25层)
1827,金都花好悦园 2室2厅 4800元,金都花好悦园,2室2厅,93平米,颛桥租房,4800,低楼层(共6层),2005年建板楼,2005年建板楼
1828,万源城尚郡 3室2厅 8700元,万源城尚郡,3室2厅,89平米,古美租房,8700,低楼层(共18层),高楼层(共7层),高楼层(共7层)
1829,怡田小区 2室1厅 2300元,怡田小区,2室1厅,75平米,夏阳租房,2300,高楼层(共6层),1994年建板楼,1994年建板楼
1860,东方城市花园(一期) 2室2厅 10000元,东方城市花园(一期),2室2厅,105平米,塘桥租房,10000,低楼层(共11层),低楼层(共11层),低楼层(共11层)
1861,东方城市花园(二期) 2室2厅 9500元,东方城市花园(二期),2室2厅,121平米,塘桥租房,9500,中楼层(共24层),2003年建板楼,2003年建板楼
1862,鎏园 3室2厅 6000元,鎏园,3室2厅,124平米,淞南租房,6000,中楼层(共8层),中楼层(共24层),中楼层(共24层)
1863,宝华城市花园 3室2厅 10700元,宝华城市花园,3室2厅,122平米,凉城租房,10700,中楼层(共26层),2005年建板楼,2005年建板楼
1864,新凯家园 1室1厅 2800元,新凯家园,1室1厅,53平米,泗泾租房,2800,高楼层(共11层),中楼层(共8层),中楼层(共8层)
1865,祥和名邸(公寓) 5室2厅 12000元,祥和名邸(公寓),5室2厅,171平米,长征租房,12000,高楼层(共16层),2008年建板楼,2008年建板楼
1866,达安花园 1室2厅 8000元,达安花园,1室2厅,57平米,曹家渡租房,8000,高楼层(共24层),中楼层(共26层),中楼层(共26层)
1867,通河八村 2室1厅 4300元,通河八村,2室1厅,53平米,通河租房,4300,高楼层(共6层),2010年建板楼,2010年建板楼
1868,三花现代城 2室2厅 6500元,三花现代城,2室2厅,90平米,高境租房,6500,低楼层(共16层),高楼层(共11层),高楼层(共11层)
1869,培育苑 2室1厅 4300元,培育苑,2室1厅,51平米,北蔡租房,4300,低楼层(共7层),2006年建板楼,2006年建板楼
1870,花苑村紫竹园 1室1厅 4200元,花苑村紫竹园,1室1厅,42平米,康健租房,4200,高楼层(共6层),高楼层(共16层),高楼层(共16层)
1871,长海坊全明精装南北三房，楼层好 看房方便有钥匙,长海坊,3室1厅,72平米,康健租房,6500,中楼层(共6层),2005年建板楼,2005年建板楼
1872,逸仙二村 1室1厅 3500元,逸仙二村,1室1厅,47平米,高境租房,3500,中楼层(共7层),高楼层(共24层),高楼层(共24层)
1873,汇成一村 2室1厅 4800元,汇成一村,2室1厅,49平米,上海南站租房,4800,低楼层(共6层),2002年建板楼,2002年建板楼
1874,新梅淞南苑 2室2厅 5500元,新梅淞南苑,2室2厅,75平米,淞南租房,5500,中楼层(共14层),高楼层(共6层),高楼层(共6层)
1875,东方花园二期 3室2厅 8500元,东方花园二期,3室2厅,101平米,七宝租房,8500,中楼层(共8层),1995年建板楼,1995年建板楼
1876,闻喜路1223弄 1室1厅 3500元,闻喜路1223弄,1室1厅,37平米,彭浦租房,3500,低楼层(共6层),低楼层(共16层),低楼层(共16层)
1877,解放新村 1室1厅 1400元,解放新村,1室1厅,37平米,南桥租房,1400,中楼层(共6层),2011年建板楼,2011年建板楼
1878,香楠小区 2室1厅 4300元,香楠小区,2室1厅,51平米,张江租房,4300,低楼层(共6层),低楼层(共7层),低楼层(共7层)
1879,圣天地酒店式公寓 1室1厅 6000元,圣天地酒店式公寓,1室1厅,47平米,长寿路租房,6000,低楼层(共23层),1996年建板楼,1996年建板楼
1880,银都新村(1至7区) 1室1厅 2900元,银都新村(1至7区),1室1厅,40平米,颛桥租房,2900,高楼层(共6层),高楼层(共6层),高楼层(共6层)
1881,吴家浜小区 2室0厅 5300元,吴家浜小区,2室0厅,45平米,周家嘴路租房,5300,低楼层(共6层),1990年建板楼,1990年建板楼
1882,青云路605弄 1室1厅 4200元,青云路605弄,1室1厅,35平米,西藏北路租房,4200,高楼层(共6层),中楼层(共6层),中楼层(共6层)
1883,红旗花苑 2室1厅 2800元,红旗花苑,2室1厅,70平米,老闵行租房,2800,中楼层(共6层),1990年建板楼,1990年建板楼
1884,安全实木家具，交通便利，生活方便，房子虽小别有洞天,陆家嘴锦绣前城,2室2厅,83平米,北蔡租房,12000,中楼层(共22层),中楼层(共7层),中楼层(共7层)
1885,靖宇南路5弄 1室0厅 3800元,靖宇南路5弄,1室0厅,32平米,控江路租房,3800,低楼层(共6层),1995年建板楼,1995年建板楼
1886,潼港三村 1室1厅 2500元,潼港三村,1室1厅,37平米,外高桥租房,2500,中楼层(共6层),低楼层(共6层),低楼层(共6层)
1887,田林十二村 1室0厅 4200元,田林十二村,1室0厅,29平米,田林租房,4200,中楼层(共6层),1994年建板楼,1994年建板楼
1888,泰山一村 2室0厅 4000元,泰山一村,2室0厅,44平米,甘泉宜川租房,4000,高楼层(共6层),中楼层(共14层),中楼层(共14层)
1889,海悦花园 2室2厅 11000元,海悦花园,2室2厅,89平米,打浦桥租房,11000,中楼层(共26层),2008年建板楼,2008年建板楼
1920,万科城花新园 3室2厅 8000元,万科城花新园,3室2厅,94平米,七宝租房,8000,中楼层(共6层),中楼层(共6层),中楼层(共6层)
1921,金外滩花园 2室2厅 15600元,金外滩花园,2室2厅,136平米,黄浦滨江租房,15600,中楼层(共27层),2013年建板楼,2013年建板楼
1922,场中路2471弄 2室1厅 4500元,场中路2471弄,2室1厅,58平米,彭浦租房,4500,中楼层(共6层),中楼层(共27层),中楼层(共27层)
1923,美岸栖庭(公寓) 1室1厅 4500元,美岸栖庭(公寓),1室1厅,46平米,高境租房,4500,高楼层(共18层),板楼,板楼
1924,苏堤春晓名苑 2室2厅 11800元,苏堤春晓名苑,2室2厅,104平米,长寿路租房,11800,中楼层(共29层),中楼层(共6层),中楼层(共6层)
1925,鸿宝二村 3室1厅 2500元,鸿宝二村,3室1厅,79平米,西渡租房,2500,低楼层(共6层),1992年建板楼,1992年建板楼
1926,上钢八九村 1室1厅 3100元,上钢八九村,1室1厅,32平米,世博租房,3100,高楼层(共6层),高楼层(共18层),高楼层(共18层)
1927,南杨小区(长清路) 2室1厅 4500元,南杨小区(长清路),2室1厅,55平米,三林租房,4500,高楼层(共6层),2013年建塔楼,2013年建塔楼
1928,荷一小区 2室1厅 4800元,荷一小区,2室1厅,72平米,金桥租房,4800,高楼层(共6层),中楼层(共29层),中楼层(共29层)
1929,日晖新城 1室1厅 7500元,日晖新城,1室1厅,61平米,斜土路租房,7500,中楼层(共24层),2005年建板楼,2005年建板楼
1930,东园二村 2室1厅 8800元,东园二村,2室1厅,52平米,陆家嘴租房,8800,中楼层(共6层),低楼层(共6层),低楼层(共6层)
1931,汇豪天下 2室2厅 14000元,汇豪天下,2室2厅,87平米,陆家嘴租房,14000,高楼层(共28层),1994年建板楼,1994年建板楼
1932,新泾七村 2室0厅 5200元,新泾七村,2室0厅,49平米,北新泾租房,5200,低楼层(共6层),高楼层(共6层),高楼层(共6层)
1933,正红里 1室1厅 4000元,正红里,1室1厅,35平米,长寿路租房,4000,中楼层(共6层),1985年建板楼,1985年建板楼
1934,圣天地酒店式公寓 1室1厅 4800元,圣天地酒店式公寓,1室1厅,35平米,长寿路租房,4800,高楼层(共25层),高楼层(共6层),高楼层(共6层)
1935,古北菊翔苑(菊联路233弄) 2室2厅 4000元,古北菊翔苑(菊联路233弄),2室2厅,74平米,顾村租房,4000,中楼层(共8层),1995年建板楼,1995年建板楼
1936,民乐佳苑 1室1厅 2400元,民乐佳苑,1室1厅,63平米,盈浦租房,2400,中楼层(共6层),高楼层(共6层),高楼层(共6层)
1937,古北菊翔苑(菊联路233弄) 3室1厅 3800元,古北菊翔苑(菊联路233弄),3室1厅,74平米,顾村租房,3800,中楼层(共8层),1996年建板楼,1996年建板楼
1938,上海春城 1室1厅 4500元,上海春城,1室1厅,64平米,春申租房,4500,中楼层(共6层),中楼层(共24层),中楼层(共24层)
1939,崮山小区四街坊 2室0厅 5300元,崮山小区四街坊,2室0厅,50平米,洋泾租房,5300,低楼层(共6层),2003年建塔楼,2003年建塔楼
1940,大华锦绣华城(十五街区) 2室2厅 7500元,大华锦绣华城(十五街区),2室2厅,77平米,北蔡租房,7500,低楼层(共18层),中楼层(共6层),中楼层(共6层)
1941,宝城大厦 2室2厅 4300元,宝城大厦,2室2厅,87平米,古美租房,4300,中楼层(共21层),1987年建板楼,1987年建板楼
1942,化工小区(长宁) 1室1厅 4800元,化工小区(长宁),1室1厅,29平米,新华路租房,4800,高楼层(共6层),高楼层(共28层),高楼层(共28层)
1943,毕加索小镇(一期)(公寓) 2室2厅 5500元,毕加索小镇(一期)(公寓),2室2厅,95平米,唐镇租房,5500,中楼层(共8层),2004年建板楼,2004年建板楼
1944,香楠小区 1室1厅 4500元,香楠小区,1室1厅,47平米,张江租房,4500,低楼层(共6层),低楼层(共6层),低楼层(共6层)
1945,富林苑(二期) 1室0厅 3500元,富林苑(二期),1室0厅,38平米,莘庄租房,3500,中楼层(共12层),1990年建板楼,1990年建板楼
1946,雍华府(公寓) 1室1厅 4500元,雍华府(公寓),1室1厅,59平米,颛桥租房,4500,低楼层(共6层),中楼层(共6层),中楼层(共6层)
1947,涵合园(公寓) 1室2厅 7000元,涵合园(公寓),1室2厅,70平米,杨东租房,7000,中楼层(共22层),1977年建板楼,1977年建板楼
1948,当代清水园 2室2厅 13000元,当代清水园,2室2厅,112平米,联洋租房,13000,中楼层(共18层),高楼层(共25层),高楼层(共25层)
1949,仁恒经典两房，双南户型，采光好，带地暖，保养新！,仁恒河滨城,2室2厅,87平米,联洋租房,14000,中楼层(共30层),2004年建塔楼,2004年建塔楼
1980,高境一村 1室1厅 3200元,高境一村,1室1厅,45平米,高境租房,3200,中楼层(共6层),中楼层(共6层),中楼层(共6层)
1981,富丽公寓(西区) 3室2厅 6600元,富丽公寓(西区),3室2厅,99平米,七宝租房,6600,低楼层(共6层),1994年建板楼,1994年建板楼
1982,古北菊翔苑(菊联路233弄) 3室1厅 3800元,古北菊翔苑(菊联路233弄),3室1厅,74平米,顾村租房,3800,中楼层(共8层),低楼层(共6层),低楼层(共6层)
1983,崮山小区四街坊 2室0厅 5300元,崮山小区四街坊,2室0厅,50平米,洋泾租房,5300,低楼层(共6层),1994年建板楼,1994年建板楼
1984,上海春城 1室1厅 4500元,上海春城,1室1厅,64平米,春申租房,4500,中楼层(共6层),中楼层(共8层),中楼层(共8层)
1985,民乐佳苑 1室1厅 2400元,民乐佳苑,1室1厅,63平米,盈浦租房,2400,中楼层(共6层),2008年建板楼,2008年建板楼
1986,大三期看苏州河景观，舒适大两房年前只要10000元,中远两湾城,2室2厅,112平米,中远两湾城租房,10000,低楼层(共32层),低楼层(共6层),低楼层(共6层)
1987,中远两湾城 2室2厅 8500元,中远两湾城,2室2厅,98平米,中远两湾城租房,8500,低楼层(共34层),1997年建板楼,1997年建板楼
1988,爱建园 3室2厅 13500元,爱建园,3室2厅,137平米,田林租房,13500,高楼层(共18层),中楼层(共6层),中楼层(共6层)
1989,玉四小区 1室0厅 3500元,玉四小区,1室0厅,35平米,曲阳租房,3500,高楼层(共6层),2004年建板楼,2004年建板楼
1990,杜鹃园 2室1厅 4600元,杜鹃园,2室1厅,64平米,康健租房,4600,高楼层(共6层),中楼层(共6层),中楼层(共6层)
1991,静安新城四区 2室1厅 5500元,静安新城四区,2室1厅,86平米,静安新城租房,5500,中楼层(共24层),2005年建板楼,2005年建板楼
1992,金家巷西弄 2室0厅 5200元,金家巷西弄,2室0厅,35平米,曹家渡租房,5200,中楼层(共7层),低楼层(共32层),低楼层(共32层)
1993,罗秀二村 1室1厅 3100元,罗秀二村,1室1厅,41平米,长桥租房,3100,高楼层(共6层),2004年建板楼,2004年建板楼
1994,控江一村 2室1厅 6000元,控江一村,2室1厅,72平米,控江路租房,6000,高楼层(共6层),低楼层(共34层),低楼层(共34层)
1995,富特五村 2室1厅 3500元,富特五村,2室1厅,62平米,外高桥租房,3500,低楼层(共6层),2005年建板楼,2005年建板楼
1996,桃林一小区 1室1厅 4500元,桃林一小区,1室1厅,35平米,源深租房,4500,低楼层(共6层),高楼层(共18层),高楼层(共18层)
1997,保德公寓 1室1厅 3100元,保德公寓,1室1厅,42平米,彭浦租房,3100,高楼层(共6层),2003年建板楼,2003年建板楼
1998,绿地秋霞坊(公寓) 2室2厅 4200元,绿地秋霞坊(公寓),2室2厅,82平米,嘉定新城租房,4200,低楼层(共27层),高楼层(共6层),高楼层(共6层)
1999,高昌路105弄 3室2厅 3300元,高昌路105弄,3室2厅,100平米,嘉定老城租房,3300,中楼层(共6层),1983年建板楼,1983年建板楼
2000,古美西路316弄 2室1厅 6200元,古美西路316弄,2室1厅,73平米,古美租房,6200,低楼层(共6层),高楼层(共6层),高楼层(共6层)
2001,思南新苑 1室1厅 10500元,思南新苑,1室1厅,61平米,打浦桥租房,10500,中楼层(共32层),1992年建板楼,1992年建板楼
2002,绿地崴廉公寓 3室2厅 8000元,绿地崴廉公寓,3室2厅,127平米,高行租房,8000,中楼层(共14层),中楼层(共24层),中楼层(共24层)
2003,九州花苑 2室1厅 6800元,九州花苑,2室1厅,98平米,黄兴公园租房,6800,高楼层(共25层),1998年建塔楼,1998年建塔楼
2004,永泰花苑 2室1厅 4300元,永泰花苑,2室1厅,71平米,三林租房,4300,低楼层(共11层),中楼层(共7层),中楼层(共7层)
2005,王家堂小区 1室1厅 5200元,王家堂小区,1室1厅,39平米,徐家汇租房,5200,高楼层(共6层),1992年建板楼,1992年建板楼
2006,美兰湖颐景园 3室2厅 4200元,美兰湖颐景园,3室2厅,123平米,罗店租房,4200,低楼层(共6层),高楼层(共6层),高楼层(共6层)
2007,世茂滨江花园 1室2厅 15000元,世茂滨江花园,1室2厅,88平米,陆家嘴租房,15000,低楼层(共49层),1995年建板楼,1995年建板楼
2008,春申景城湖滨晨韵 1室1厅 4500元,春申景城湖滨晨韵,1室1厅,48平米,春申租房,4500,高楼层(共17层),高楼层(共6层),高楼层(共6层)
2009,民欣苑 2室1厅 4500元,民欣苑,2室1厅,54平米,中原租房,4500,中楼层(共6层),1999年建板楼,1999年建板楼
2040,泾东小区 1室1厅 4000元,泾东小区,1室1厅,43平米,洋泾租房,4000,高楼层(共6层),高楼层(共6层),高楼层(共6层)
2041,罗南二村 2室1厅 2000元,罗南二村,2室1厅,69平米,罗店租房,2000,中楼层(共6层),1987年建板楼,1987年建板楼
2042,芝巷小区 1室1厅 3700元,芝巷小区,1室1厅,38平米,长风租房,3700,中楼层(共6层),中楼层(共6层),中楼层(共6层)
2043,绿缘小区 3室2厅 8500元,绿缘小区,3室2厅,115平米,鲁迅公园租房,8500,低楼层(共24层),1997年建板楼,1997年建板楼
2044,民华小区 1室1厅 3800元,民华小区,1室1厅,45平米,江湾镇租房,3800,高楼层(共6层),中楼层(共6层),中楼层(共6层)
2045,淞南三村 3室1厅 4000元,淞南三村,3室1厅,73平米,淞南租房,4000,高楼层(共6层),1994年建板楼,1994年建板楼
2046,振兴小区(徐汇) 2室1厅 6800元,振兴小区(徐汇),2室1厅,80平米,徐家汇租房,6800,高楼层(共6层),低楼层(共24层),低楼层(共24层)
2047,羽北小区 1室1厅 4000元,羽北小区,1室1厅,37平米,洋泾租房,4000,高楼层(共6层),1999年建塔楼,1999年建塔楼
2048,古美小区 1室1厅 3500元,古美小区,1室1厅,34平米,古美租房,3500,高楼层(共6层),高楼层(共6层),高楼层(共6层)
2049,永和三村 2室1厅 5000元,永和三村,2室1厅,60平米,永和租房,5000,高楼层(共6层),1989年建板楼,1989年建板楼
